id;veroeffentlicht;titel;auftraggeber;ort;wert_eur;frist;cpv;score;url
796945-2025;2025-12-01T23:00:00.000Z;Deutschland – Gipskartonarbeiten – Trockenbau;Evangelisches Diakonissenhaus Berlin Teltow Lehnin;Teltow;357635.5;;45343100;60;https://ted.europa.eu/bg/notice/-/detail/796945-2025
796990-2025;2025-12-01T23:00:00.000Z;Deutschland – Einbau von Fenstern – Fensterbauarbeiten - Sterntalerschule, Dietzenbach;Kreis Offenbach - FD Gebäudewirtschaft;Dietzenbach;594413;;45421132;60;https://ted.europa.eu/bg/notice/-/detail/796990-2025
797413-2025;2025-12-01T23:00:00.000Z;Deutschland – Installation von Elektroanlagen – Starkstrom- und Fernmeldetechnik - Erweiterung Freiherr-vom-Stein-Gymnasium;Stadt Münster - Zentrale Rechtsdienstleistungen und Vergabemanagement;Münster;914056.82;;45343000 45343100;60;https://ted.europa.eu/bg/notice/-/detail/797413-2025
798425-2025;2025-12-01T23:00:00.000Z;Deutschland – Wärmedämmarbeiten – Technische Isolierung;Klinikum Bad Hersfeld GmbH;Bad Hersfeld;1130702.16;;45343000;60;https://ted.europa.eu/bg/notice/-/detail/798425-2025
798871-2025;2025-12-01T23:00:00.000Z;Deutschland – Installation von Feuerlöschanlagen – Feuerlöschanlagen;Klinikum Bad Hersfeld GmbH;Bad Hersfeld;1750825.95;;45343200 45343230 45343000;60;https://ted.europa.eu/bg/notice/-/detail/798871-2025
798920-2025;2025-12-01T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – Pfullingen, Neubau Polizeirevier Außentüren, Fenster, Toranlage;Vermögen und Bau Baden-Württemberg, Amt Tübingen;Tübingen;224219;2026-01-05T22:59:00.000Z;45421130;55;https://ted.europa.eu/bg/notice/-/detail/798920-2025
796656-2025;2025-12-01T23:00:00.000Z;Deutschland – Zimmer- und Tischlerarbeiten – Neubau Feuerwehrgerätehaus Langenargen - Tischlerarbeiten - Einbaumöbel und Trennwände;Gemeinde Langenargen;Langenargen;;;45421153 45421141;48;https://ted.europa.eu/bg/notice/-/detail/796656-2025
798762-2025;2025-12-01T23:00:00.000Z;Deutschland – Bautischlerei-Einbauarbeiten – Am Pferdemarkt 23-26, Neubau SÖR Betribeszentrale, Tischlerarbeiten;Stadt Nürnberg Hochbauamt SöR;Nürnberg;;;45421000 45421150;48;https://ted.europa.eu/bg/notice/-/detail/798762-2025
797291-2025;2025-12-01T23:00:00.000Z;Deutschland – Bau von weiterführenden Schulen – Realschule Eggenfelden BA 5, Trockenbauarbeiten;Landkreis Rottal-Inn;Pfarrkirchen;;2026-01-15T10:00:00.000Z;45421152;43;https://ted.europa.eu/bg/notice/-/detail/797291-2025
797772-2025;2025-12-01T23:00:00.000Z;Deutschland – Reparatur und Wartung von Einrichtungen in Gebäuden – Inspektion Brand- und Rauchschutztüren Terminal;Flughafen Berlin Brandenburg GmbH;Berlin;;2026-01-12T09:00:00.000Z;44221200;43;https://ted.europa.eu/bg/notice/-/detail/797772-2025
797983-2025;2025-12-01T23:00:00.000Z;Deutschland – Einbau von Fenstern – Grund- und Mittelschule Isen, Generalsanierung und Erweiterung;Markt Isen;Isen;;2026-01-13T12:30:00.000Z;45421132;43;https://ted.europa.eu/bg/notice/-/detail/797983-2025
798937-2025;2025-12-01T23:00:00.000Z;Deutschland – Metallbauarbeiten – Neubau Mehrfamilienhäuser Heidelberger Straße/Hebelstraße, Metallbauarbeiten - Garagentore + Unterkonstruktion Fassade;Stadt Walldorf;Walldorf;;2026-01-13T10:00:00.000Z;44221240;43;https://ted.europa.eu/bg/notice/-/detail/798937-2025
799011-2025;2025-12-01T23:00:00.000Z;Deutschland – Holzarbeiten – Holzbauarbeiten;Landeshauptstadt München, Baureferat;München;;2025-12-09T10:50:00.000Z;45421130;43;https://ted.europa.eu/bg/notice/-/detail/799011-2025
799705-2025;2025-12-01T23:00:00.000Z;Deutschland – Bautischlerei-Einbauarbeiten – Umbau und Sanierung eines Freibades in D-45739 Oer-Erkenschwick - HPL-Schreinerarbeiten;Stadt Oer-Erkenschwick;Oer-Erkenschwick;;2026-01-06T09:00:00.000Z;45421000 45421152 45421153;43;https://ted.europa.eu/bg/notice/-/detail/799705-2025
799716-2025;2025-12-01T23:00:00.000Z;Deutschland – Bauarbeiten – Pommernstr. 10 - Neubau Schulzentrum Südwest / 2.BA - B3.3901 WC-Trennwände;Stadt Nürnberg Hochbauamt;Nürnberg;;2026-01-19T08:30:00.000Z;44220000 45421000 45421141 45421152;43;https://ted.europa.eu/bg/notice/-/detail/799716-2025
798904-2025;2025-12-01T23:00:00.000Z;Deutschland – Installation von Jalousien – Aalen, Hochschule, Sanierung Beethovenstraße, 7. Bauabschnitt Blendschutz - Vertikaljalousien;Vermögen und Bau Baden-Württemberg, Amt Schwäbisch Gmünd;Schwäbisch Gmünd;15800;;45421143;40;https://ted.europa.eu/bg/notice/-/detail/798904-2025
793153-2025;2025-11-30T23:00:00.000Z;Deutschland – Metallbauarbeiten – Neubau Rebstockbad Frankfurt am Main;BäderBetriebe Frankfurt GmbH;Frankfurt am Main;116464;;45223210;80;https://ted.europa.eu/bg/notice/-/detail/793153-2025
793809-2025;2025-11-30T23:00:00.000Z;Deutschland – Bauarbeiten – NCG: Schreinerarbeiten Innentüren;Stadt Bergisch Gladbach - Hochbau;Bergisch Gladbach;282445;;45421100;80;https://ted.europa.eu/bg/notice/-/detail/793809-2025
794883-2025;2025-11-30T23:00:00.000Z;Deutschland – Metallbauarbeiten – 17595 4871 FR, Justizzentrum, Holzmarkt, 2. BA Sanierung 3031-2_Metallbau Geb D Aufzugsturm;Vermögen und Bau Baden-Württemberg, Amt Freiburg;Freiburg;261371.1;;45223210;80;https://ted.europa.eu/bg/notice/-/detail/794883-2025
796066-2025;2025-11-30T23:00:00.000Z;"Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Verbandsgemeinde Ruwer; Neubau der Grundschule in Osburg";Verbandsgemeindeverwaltung Ruwer;Waldrach;1102466.04;;45421100;80;https://ted.europa.eu/bg/notice/-/detail/796066-2025
794280-2025;2025-11-30T23:00:00.000Z;Deutschland – Metallbauarbeiten – Brödermannsweg 2 - Metallbau Fenster, Türen und Fassade;SBH | Schulbau Hamburg;Hamburg;11735000;2026-01-06T09:00:00.000Z;45421100;65;https://ted.europa.eu/bg/notice/-/detail/794280-2025
793247-2025;2025-11-30T23:00:00.000Z;Deutschland – Bauarbeiten – Pommernstr. 10 - Neubau Schulzentrum Südwest / 2.BA - B3.3102 Metallbauarbeiten III (Geländer);Stadt Nürnberg Hochbauamt;Nürnberg;;2025-12-11T08:00:00.000Z;45340000 45341000;63;https://ted.europa.eu/bg/notice/-/detail/793247-2025
793462-2025;2025-11-30T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Tischler-, Verglasungs- und Rollladenarbeiten DIN 18355, 18358;Stadt Rosenheim;Rosenheim;;2026-01-14T09:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/793462-2025
794388-2025;2025-11-30T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – LK - Neubau Schulzentrum Emmerthal - Stahlbauarbeiten (Schule);Landkreis Hameln-Pyrmont - Facility Management -;Hameln;;2026-01-14T13:30:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/794388-2025
794607-2025;2025-11-30T23:00:00.000Z;Deutschland – Bauarbeiten für Forschungsgebäude – Rohrrahmen- und Stahlblechtüren;WISTA Management GmbH;Berlin;;2026-01-12T09:02:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/794607-2025
794904-2025;2025-11-30T23:00:00.000Z;Deutschland – Metallbauarbeiten – Stahltüren - Brandschutzsanierung Hardenbergstraße 33;Universität der Künste Berlin;Berlin;;2026-01-06T12:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/794904-2025
795852-2025;2025-11-30T23:00:00.000Z;Deutschland – Errichtung von Zäunen – Polder Bellenkopf/Rappenwört VP905b: Schutzzäune 2.BA;Regierungspräsidium Karlsruhe - Referat 53.2;Karlsruhe;;2026-01-20T10:00:00.000Z;45342000;63;https://ted.europa.eu/bg/notice/-/detail/795852-2025
795941-2025;2025-11-30T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Stahlbau- und Schlosserarbeiten - Hbs Kabelkamp;infra Infrastrukturgesellschaft Region Hannover GmbH;Hannover;;2026-01-06T13:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/795941-2025
796123-2025;2025-11-30T23:00:00.000Z;Deutschland – Bauarbeiten – 024 - Innentüren;Markt Glonn;Glonn;;2026-01-14T08:00:00.000Z;45421100 45421000 45421111 45421131 45421120;63;https://ted.europa.eu/bg/notice/-/detail/796123-2025
796439-2025;2025-11-30T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Neubau einer Studierendenwohnanlage, Kunststoff- und Verglasungsarbeiten;Studierendenwerk Münster AöR;Münster;;2026-01-16T10:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/796439-2025
795927-2025;2025-11-30T23:00:00.000Z;Deutschland – Metallbauarbeiten – Neubau Rebstockbad Frankfurt am Main;BäderBetriebe Frankfurt GmbH;Frankfurt am Main;58038;;45223210;60;https://ted.europa.eu/bg/notice/-/detail/795927-2025
793052-2025;2025-11-30T23:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – Lüftungsarbeiten, Raumlufttechnik 2. BA;Landeshauptstadt München, Baureferat;München;;2026-01-20T09:20:00.000Z;45343100;43;https://ted.europa.eu/bg/notice/-/detail/793052-2025
793390-2025;2025-11-30T23:00:00.000Z;Deutschland – Einbau von abgehängten Decken – BHR_Neubau Busanlage Harburg Dachuntersicht_Holzverkleidung mit Metall-Unterkonstruktion;Hamburger Hochbahn AG;Hamburg;;2026-01-07T17:00:00.000Z;45421146;43;https://ted.europa.eu/bg/notice/-/detail/793390-2025
793686-2025;2025-11-30T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – Tischlerarbeiten (Türen);Universität der Künste Berlin;Berlin;;2026-01-06T12:00:00.000Z;45421130;43;https://ted.europa.eu/bg/notice/-/detail/793686-2025
794152-2025;2025-11-30T23:00:00.000Z;Deutschland – Zimmer- und Tischlerarbeiten – Sanierung der Geschwister-Scholl-Realschule plus in Germersheim;Kreisverwaltung Germersheim;Germersheim;;2025-12-08T08:00:00.000Z;45421153;43;https://ted.europa.eu/bg/notice/-/detail/794152-2025
795137-2025;2025-11-30T23:00:00.000Z;Deutschland – Einbau von Türen – LV 20 Metalltüren;Krankenhaus Reinbek ST. Adolf-Stift GmbH;Reinbek;;2026-01-02T13:00:00.000Z;45421131;43;https://ted.europa.eu/bg/notice/-/detail/795137-2025
795177-2025;2025-11-30T23:00:00.000Z;Deutschland – Bautischlerarbeiten – Innentüren gem. DIN 18340, 18355, 68874 - Hort - Gde Brühl (Baden);Gemeindeverwaltung Brühl;Brühl;;2026-01-08T08:30:00.000Z;45421000 45421131;43;https://ted.europa.eu/bg/notice/-/detail/795177-2025
796563-2025;2025-11-30T23:00:00.000Z;Deutschland – Bautischlerarbeiten – Generalsanierung der Grundschule Sandberg mit Sporthalle durch die Gemeinde Sandberg;Gemeinde Sandberg;Sandberg;;2026-01-14T14:00:00.000Z;45421000 45421130;43;https://ted.europa.eu/bg/notice/-/detail/796563-2025
793268-2025;2025-11-30T23:00:00.000Z;Deutschland – Installation von Einbaumöbeln – 0041 - Klinikum Heidenheim, BA3a - Schreiner 1;Kliniken Landkreis Heidenheim gGmbH;Heidenheim an der Brenz;0;;45421153;40;https://ted.europa.eu/bg/notice/-/detail/793268-2025
793273-2025;2025-11-30T23:00:00.000Z;Deutschland – Installation von Einbaumöbeln – 0041 - Klinikum Heidenheim, BA3a - Schreiner 3;Kliniken Landkreis Heidenheim gGmbH;Heidenheim an der Brenz;0;;45421153;40;https://ted.europa.eu/bg/notice/-/detail/793273-2025
795518-2025;2025-11-30T23:00:00.000Z;Deutschland – Bauleistungen im Hochbau – Trockenbauarbeiten;Stiftung Berliner Leben, Gemeinnützige Stiftung des bürgerlichen Rechts;Berlin;0.01;;45421141 45421146;40;https://ted.europa.eu/bg/notice/-/detail/795518-2025
795818-2025;2025-11-30T23:00:00.000Z;Deutschland – Installation von Einbaumöbeln – 0041 - Klinikum Heidenheim, BA3a - Schreiner 2;Kliniken Landkreis Heidenheim gGmbH;Heidenheim an der Brenz;0;;45421153;40;https://ted.europa.eu/bg/notice/-/detail/795818-2025
794840-2025;2025-11-30T23:00:00.000Z;Deutschland – Bauarbeiten – OPZ -Teilsanierung: Rohrrahmentüren 2.OG;Universitätsklinikum Bonn AöR;Bonn;1;2026-01-05T10:00:00.000Z;44221210 44221220 45343000;35;https://ted.europa.eu/bg/notice/-/detail/794840-2025
792793-2025;2025-11-27T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – Neubau Kindertagesstätte Roitzsch / Los 6 - Fenster und Außentüren;Stadt Sandersdorf-Brehna;Sandersdorf-Brehna;162090.83;;45421100 45421130;80;https://ted.europa.eu/bg/notice/-/detail/792793-2025
792758-2025;2025-11-27T23:00:00.000Z;Deutschland – Bau von Brücken – Bw. 503 - Tatenberger Brücke, Los 4, Grundinstandsetzung;Landesbetrieb Straßen, Brücken und Gewässer;Hamburg;6102062.8;2025-12-03T09:00:00.000Z;45223210 45341000;75;https://ted.europa.eu/bg/notice/-/detail/792758-2025
789521-2025;2025-11-27T23:00:00.000Z;Deutschland – Komplett- oder Teilbauleistungen im Hochbau sowie Tiefbauarbeiten – KiTa Rehren - Holzrahmen-Module nach QNG/BNB;Landkreis Schaumburg - Vergabestelle;Stadthagen;;;45421100;68;https://ted.europa.eu/bg/notice/-/detail/789521-2025
790800-2025;2025-11-27T23:00:00.000Z;Deutschland – Dachabdichtungs- und -dämmarbeiten – GMH - Dach Fassade Ausbau;RVK | Regionalverkehr Köln GmbH;Köln;;;44221000 45223210 44221220 44221200 44221300 44221100 45421130 45421000 45421141;68;https://ted.europa.eu/bg/notice/-/detail/790800-2025
792665-2025;2025-11-27T23:00:00.000Z;Deutschland – Bauarbeiten für Universitätsgebäude – SLUB Interim BZW;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;;;45421100 45343230;68;https://ted.europa.eu/bg/notice/-/detail/792665-2025
790147-2025;2025-11-27T23:00:00.000Z;Deutschland – Fassadenarbeiten – UzK, Geb. 330, Neubau Chemie, Fassadenarbeiten;Universität zu Köln Vergabestelle Bau;Köln;;2026-01-29T09:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/790147-2025
790401-2025;2025-11-27T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – 017.3 Stahlbauarbeiten Fluchtbalkone;Landkreis Bad Kissingen;Bad Kissingen;;2025-11-26T08:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/790401-2025
790467-2025;2025-11-27T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Gesamtschule Busecker Tal - Metallbauarbeiten Fenster;Landkreis Gießen - Der Kreisausschuss -;Gießen;;2026-01-14T09:00:00.000Z;45421100 45421132 45421143;63;https://ted.europa.eu/bg/notice/-/detail/790467-2025
790519-2025;2025-11-27T23:00:00.000Z;Deutschland – Bau von Busbetriebshöfen – Busbetriebshof Lindenau, Erweiterung Ladeinfrastruktur, VE 02 - Hoch- und Tiefbau Gesamtobjekt;Leipziger Verkehrsbetriebe (LVB) GmbH, Bereich Einkauf und Logistik;Leipzig;;2026-01-19T09:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/790519-2025
791018-2025;2025-11-27T23:00:00.000Z;Deutschland – Bautischlerei-Einbauarbeiten – Innentüren - Erweiterung Ratsgymnasium;Stadt Münster - Zentrale Rechtsdienstleistungen und Vergabemanagement;Münster;;2025-12-19T06:30:00.000Z;44221000 45421000;63;https://ted.europa.eu/bg/notice/-/detail/791018-2025
792673-2025;2025-11-27T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – 438.1 MRV am BK Regensburg - Aufstockung Haus 10 - Gewerk 1224-001 Fenster, Außentüren, Vergitterung;Med. Einrichtungen des Bez. Oberpfalz - KU;Regensburg;;2026-01-12T09:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/792673-2025
792231-2025;2025-11-27T23:00:00.000Z;Deutschland – Gipskartonarbeiten – Trockenbauarbeiten;Landeshauptstadt München, Baureferat;München;2414315.84;;45421146;60;https://ted.europa.eu/bg/notice/-/detail/792231-2025
792268-2025;2025-11-27T23:00:00.000Z;Deutschland – Einbau von Trennwänden – Ausbau GMP-Bereich;Klinikverbund Südwest gGmbH im Namen und auf Rechnung für den Eigenbetrieb Gebäudemanagement des Landkreises Böblingen;Böblingen;0.01;;45421100 45421141 45421146;60;https://ted.europa.eu/bg/notice/-/detail/792268-2025
792715-2025;2025-11-27T23:00:00.000Z;Deutschland – Installation von Brandmeldeanlagen – GAZ - Los 11 (Brandmeldeanlage);Landkreis Vorpommern-Greifswald, Der Landrat;Greifswald;177053.46;;45343000 45343100 45343200;60;https://ted.europa.eu/bg/notice/-/detail/792715-2025
790377-2025;2025-11-27T23:00:00.000Z;Deutschland – Installation von Einbauküchen – Neubau FGTS Albert-Weisgerber-Schule, Robert-Koch-Str. 4b, 66386 St. Ingbert, Kücheneinrichtungen;Mittelstadt St. Ingbert;St. Ingbert;;;45421151;48;https://ted.europa.eu/bg/notice/-/detail/790377-2025
791316-2025;2025-11-27T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – Tischlerarbeiten Fenster Neubau;Land Hessen, vertreten durch den Landesbetrieb Bau und Immobilien Hessen, Zentrale Vergabe;Bad Nauheim;;;45421130;48;https://ted.europa.eu/bg/notice/-/detail/791316-2025
789493-2025;2025-11-27T23:00:00.000Z;Deutschland – Bau von weiterführenden Schulen – A_09 - Trockenbau;Landratsamt Landshut Kreiseigener Hochbau;Essenbach;;2026-01-16T09:00:00.000Z;45421000 45421140 45421141 45421146;43;https://ted.europa.eu/bg/notice/-/detail/789493-2025
789574-2025;2025-11-27T23:00:00.000Z;Deutschland – Bauarbeiten – Tischlerarbeiten - Möbel;Landeshauptstadt Hannover - Fachbereich Gebäudemanagement;Hannover;;2026-01-08T08:30:00.000Z;45421000 45421145 45421153;43;https://ted.europa.eu/bg/notice/-/detail/789574-2025
789846-2025;2025-11-27T23:00:00.000Z;Deutschland – Einbau von Türen – Umbau und Erweiterung Grundschule Mauchenheim;Verbandsgemeindeverwaltung Alzey-Land;Alzey;;2026-01-13T08:30:00.000Z;45421131;43;https://ted.europa.eu/bg/notice/-/detail/789846-2025
790456-2025;2025-11-27T23:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Sanitär- und Heizungstechnik Neubau Sporthalle/Mensa Regenbogenschule Pohlheim Holzheim;Landkreis Gießen - Der Kreisausschuss -;Gießen;;2026-01-22T09:00:00.000Z;45343000;43;https://ted.europa.eu/bg/notice/-/detail/790456-2025
791055-2025;2025-11-27T23:00:00.000Z;Deutschland – Bauleistungen im Hochbau – Jülich - Neubau Brainergy HUB - Brandschutzvorhänge - VE 350;Brainergy Park Jülich GmbH;Jülich;;2026-01-15T12:00:00.000Z;45343000;43;https://ted.europa.eu/bg/notice/-/detail/791055-2025
791204-2025;2025-11-27T23:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Lüftungstechnik Neubau Sporthalle/Mensa RBS Pohlheim Holzheim;Landkreis Gießen - Der Kreisausschuss -;Gießen;;2026-01-22T09:00:00.000Z;45343000;43;https://ted.europa.eu/bg/notice/-/detail/791204-2025
791208-2025;2025-11-27T23:00:00.000Z;Deutschland – Einbau von Trennwänden – Schulzentrum Geretsried: (7) Neubau einer 3-fach Sporthalle - WC-Trennwände BA 8;Landratsamt Bad Tölz - Wolfratshausen;Bad Tölz;;2025-12-17T10:00:00.000Z;45421141 45421152;43;https://ted.europa.eu/bg/notice/-/detail/791208-2025
791793-2025;2025-11-27T23:00:00.000Z;Deutschland – Installation von Einbauküchen – Kita Goldgrube_Küche;Stadt Koblenz;Koblenz;;2025-12-04T08:30:00.000Z;45421151;43;https://ted.europa.eu/bg/notice/-/detail/791793-2025
792028-2025;2025-11-27T23:00:00.000Z;Deutschland – Bautischlerei-Einbauarbeiten mit Metall, außer Türen und Fenstern – Am Pferdemarkt 23-26, Neubau SÖR Betriebszentrale, Spinde;Stadt Nürnberg Hochbauamt SöR;Nürnberg;;2026-01-20T08:00:00.000Z;45421140 45421153;43;https://ted.europa.eu/bg/notice/-/detail/792028-2025
792653-2025;2025-11-27T23:00:00.000Z;Deutschland – Bau von Grundschulen – SEP GS Gerberstrasse - Sanierung und Erweiterung - Kommunikations-, sicherheits- und informationstechnische Anlagen;Stadt Solingen;Solingen;;2025-12-15T09:00:00.000Z;45343000 45343100;43;https://ted.europa.eu/bg/notice/-/detail/792653-2025
792792-2025;2025-11-27T23:00:00.000Z;Deutschland – Einbau von Türen – LV 19 Holztüren;Krankenhaus Reinbek ST. Adolf-Stift GmbH;Reinbek;;2026-01-02T11:00:00.000Z;45421131;43;https://ted.europa.eu/bg/notice/-/detail/792792-2025
789481-2025;2025-11-27T23:00:00.000Z;Deutschland – Bauarbeiten – OPZ -Teilsanierung: Rohrrahmentüren EG;Universitätsklinikum Bonn AöR;Bonn;1;2026-01-06T09:00:00.000Z;44221210 44221220 45343000;35;https://ted.europa.eu/bg/notice/-/detail/789481-2025
787568-2025;2025-11-26T23:00:00.000Z;Deutschland – Metallbauarbeiten – Schlosserarbeiten, außen, Teil 4;Landeshauptstadt München, Baureferat;München;1428072.79;;45223210;80;https://ted.europa.eu/bg/notice/-/detail/787568-2025
787339-2025;2025-11-26T23:00:00.000Z;Deutschland – Tiefbauarbeiten, außer Tunneln, Schächten und Unterführungen – Bauvorhaben Erweiterung der Grundschule Wandlitz: Freianlagen;Gemeinde Wandlitz;Wandlitz;1054201;2026-02-03T09:00:00.000Z;45340000;75;https://ted.europa.eu/bg/notice/-/detail/787339-2025
786133-2025;2025-11-26T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Komplexsanierung Kochstraße 59 - 63 Los 4 Außentüren/ Fenster/ Sonnenschutz;Leipziger Wohnungs-und Baugesellschaft mbH;Leipzig;;;45421100;68;https://ted.europa.eu/bg/notice/-/detail/786133-2025
787503-2025;2025-11-26T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – 76980 Tischlerarbeiten Türen und Fenster, Klinik Borkum Riff;DRV Bund Einkaufsmanagement Bauleistungen;Berlin;;;45421100;68;https://ted.europa.eu/bg/notice/-/detail/787503-2025
786762-2025;2025-11-26T23:00:00.000Z;Deutschland – Rohbauarbeiten – Erweiterter Rohbau;DBFZ - Deutsches Biomasseforschungszentrum gGmbH;Leipzig;;2026-01-13T11:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/786762-2025
786924-2025;2025-11-26T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – LV_344.2 Innentüren einschl. Stahlblechtüren Block C;Stadibau Gesellschaft für den Staatsbedienstetenwohnungsbau in Bayern mbH;München;;2026-01-21T10:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/786924-2025
787179-2025;2025-11-26T23:00:00.000Z;Deutschland – Bauarbeiten – Sanierung Hallenbad Dingelstädt - Innentüren, Innenwandglassysteme;Landkreis Eichsfeld - Zentrale Vergabestelle;Heilbad Heiligenstadt;;2026-01-08T09:15:00.000Z;44221000;63;https://ted.europa.eu/bg/notice/-/detail/787179-2025
787464-2025;2025-11-26T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Hubschrauberlandeplatz incl. Stahlbau, TGA und Sicherheitseinrichtungen;Klinikum Bad Hersfeld GmbH;Bad Hersfeld;;2026-01-27T09:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/787464-2025
788432-2025;2025-11-26T23:00:00.000Z;Deutschland – Metallbauarbeiten – Kreishaus Osnabrück / Umfassende Gebäudesanierung und Modernisierung (1. BA) - Metallbau- und Verglasungsarbeiten (VE 1.308);Landkreis Osnabrück - Abt. 13.3 Zentrale Vergabestelle;Osnabrück;;2025-12-04T09:00:00.000Z;44221000 45421100 45421110 45421130;63;https://ted.europa.eu/bg/notice/-/detail/788432-2025
788500-2025;2025-11-26T23:00:00.000Z;Deutschland – Metallbauarbeiten – Schlosserarbeiten;Sportschule Wedau - Ersatzneubau des Verpflegungsbereiches;Duisburg;;2026-01-05T10:00:00.000Z;45223210 45341000;63;https://ted.europa.eu/bg/notice/-/detail/788500-2025
789090-2025;2025-11-26T23:00:00.000Z;Deutschland – Bautischlerarbeiten – Erweiterung Waldstadt-GS (27) - Los 08.1 - Außenfenster Neubau;Kommunaler Immobilien Service Potsdam (KIS) Eigenbetrieb der Landeshauptstadt Potsdam;Potsdam;;2026-01-13T09:00:00.000Z;45421100 44221000 45421000;63;https://ted.europa.eu/bg/notice/-/detail/789090-2025
786377-2025;2025-11-26T23:00:00.000Z;"Deutschland – Installation von Einbaumöbeln – Sanierung und Erweiterung Theater Nordhausen; Los 335-2 - Einbaumöbel; 2. Bauabschnitt";Stadtverwaltung Nordhausen;Nordhausen;100832;;45421153;60;https://ted.europa.eu/bg/notice/-/detail/786377-2025
786420-2025;2025-11-26T23:00:00.000Z;Deutschland – Zimmer- und Tischlerarbeiten – AE - Teilneubau der Grundschule Groß Berkel - Tischlerarbeiten (Innentüren);Flecken Aerzen;Aerzen;162730.24;;45421000 45421131;60;https://ted.europa.eu/bg/notice/-/detail/786420-2025
787152-2025;2025-11-26T23:00:00.000Z;Deutschland – Bauarbeiten – Neubau Lab2Fab - Los 8: Außenfenster / Außentüren;Technologie- und Innovationspark Jena GmbH;Jena;585296.1;;44221200 44221100;60;https://ted.europa.eu/bg/notice/-/detail/787152-2025
788241-2025;2025-11-26T23:00:00.000Z;Deutschland – Metallbauarbeiten – Neubau Zweiter Verwaltungsstandort Aalen - Metallbau Rohrrahmentüren -;Landratsamt Ostalbkreis - Zentrale Vergabestelle;Aalen;604384;;45421131;60;https://ted.europa.eu/bg/notice/-/detail/788241-2025
789044-2025;2025-11-26T23:00:00.000Z;Deutschland – Einbau von Fenstern – Los 311 Fenster Holz - GNUE Polizeiinspektion Magdeburg (einschl. PI Zentrale Dienste), TM 5.9 Sanierung Haus 1C2 (NML 412-25);Landesbetrieb Bau- und Liegenschaftsmanagement Sachsen-Anhalt (BLSA);Magdeburg;479008.69;;45421132;60;https://ted.europa.eu/bg/notice/-/detail/789044-2025
789347-2025;2025-11-26T23:00:00.000Z;Deutschland – Installation von Einbauküchen – Küchentechnische Anlage Wärmeküche;Magistrat der Stadt Kassel;Kassel;157633.23;;45421151;60;https://ted.europa.eu/bg/notice/-/detail/789347-2025
786409-2025;2025-11-26T23:00:00.000Z;Deutschland – Bau von Grundschulen – SEP GS Gerberstrasse - Sanierung und Erweiterung - Elektrische Anlagen;Stadt Solingen;Solingen;;2025-12-15T09:00:00.000Z;45343000 45343100;43;https://ted.europa.eu/bg/notice/-/detail/786409-2025
786776-2025;2025-11-26T23:00:00.000Z;Deutschland – Baufertigstellung – VE_3-060.3_Metallbauarbeiten-Decken;Land Hessen, vertreten durch den Landesbetrieb Bau und Immobilien Hessen, Zentrale Vergabe;Bad Nauheim;;2025-12-18T10:00:00.000Z;45421146 45421140;43;https://ted.europa.eu/bg/notice/-/detail/786776-2025
